id,title,alternative_title,country_code,publisher_name,publication_fee,submission_fee,language,license,keywords,added_date,last_updated,publication_time_weeks,plagiarism_detection,oa_start_year,apc_amount,print_issn,electronic_issn,website,subjects,country_name,continent,in_doaj,seal
062e16c9fbe94a328453d102bb234fc1,SSM: Qualitative Research in Health,,,Elsevier,,,EN,"CC BY, CC BY-NC-ND","qualitative research, medical care, illness, health, disease, wellbeing",2021-11-12T10:06:03Z,2024-11-28T15:36:02Z,21,True,2021,,,,,Public aspects of medicine,No especificado,No especificado,True,False
0632b26211cc449ab6e870ca3b037c7a,Journal of Vector Borne Diseases,,,Wolters Kluwer Medknow Publications,,,EN,CC BY-NC-SA,"vector borne diseases, malaria, filaria, japanese encephalitis, dengue, chikungunya",2018-08-23T08:02:44Z,2024-11-28T15:38:17Z,15,True,2012,,,,,Infectious and parasitic diseases,No especificado,No especificado,True,False
06331bd689db440e9220836ae06d59f6,Public Health Research,,,NIHR Journals Library,,,EN,Publisher's own license,"public health, reduce inequalities",2018-02-22T09:53:11Z,2024-11-28T15:34:33Z,46,True,2013,,,,,Public aspects of medicine,No especificado,No especificado,True,False
0637426ab70642ed82366dbf6e10524a,"Disability, CBR and Inclusive Development","DCID: Disability, CBR and Inclusive Development",,University of Gondar,,,EN,CC BY-NC-ND,"disability studies, community based rehabilitation, developing countries",2011-08-04T10:51:50Z,2025-02-20T08:17:04Z,18,False,2011,,,,,Vocational rehabilitation. Employment of people with disabilities,No especificado,No especificado,True,False
06382105ecfb429090b9d2f337b19b80,Балтийский регион,,,Immanuel Kant Baltic Federal University,,,RU,CC BY,"baltic region, international cooperation, transborder cooperation, regional development",2013-08-13T15:41:37Z,2024-11-28T15:35:29Z,24,True,2009,,,,,International relations,No especificado,No especificado,True,False
0638daf8716b4df2b3bad268cf51a0c1,Revista de Direito Sociais e Políticas Públicas,,,Conselho Nacional de Pesquisa e Pós-graduação em Direito (CONPEDI),,,PT,CC BY-NC,"jurisprudence, law, social development, constitution, law in general, social",2017-11-11T18:22:20Z,2024-11-28T15:34:09Z,16,False,2015,,,,,"Law in general. Comparative and uniform law. Jurisprudence, Political institutions and public administration (General)",No especificado,No especificado,True,False
063e2dc3b525471ebe63414b7402370a,Journal of Hydraulic Structures,JHS,,Shahid Chamran University of Ahvaz,,,EN,CC BY,"hydraulic, structures, water resources, modelling",2019-01-22T21:34:52Z,2024-11-28T15:35:33Z,4,True,2013,,,,,Hydraulic engineering,No especificado,No especificado,True,False
0640c071461d4b30977133fa22cc9050,Advances in Climate Change Research,,,"KeAi Communications Co., Ltd.",,,EN,"CC BY, CC BY-NC-ND","climate change, impacts, mitigation, adaptation, greenhouse gas emissions, climate policy",2016-07-18T17:17:55Z,2024-11-28T15:38:02Z,15,True,2010,,,,,"Meteorology. Climatology, Social sciences (General)",No especificado,No especificado,True,False
06414a7a93c348fcbb2b8d2ac15ec27a,Seloka: Jurnal Pendidikan Bahasa dan Sastra Indonesia,,,Universitas Negeri Semarang,,,ID,CC BY,"education, language",2015-10-28T20:06:03Z,2024-11-28T15:34:17Z,24,False,2012,,,,,Education (General),No especificado,No especificado,True,False
0642cd5803d043a6bfae570486ea9d44,Journal of Society of Surgeons of Nepal,,,Society of Surgeons of Nepal,,,EN,CC BY,"surgery, general surgery, urology, plastic surgery, paediatric dentistry, hepatobiliary surgery",2021-08-13T07:29:51Z,2024-11-28T15:36:08Z,12,False,2014,,,,,Surgery,No especificado,No especificado,True,False
0645dfd8c1fb4d60996e40240fb131ad,Telemática,,,Departamento de Telecomunicaciones y Telemática,,,ES,CC BY-NC-ND,"tic, telematics, internet technologies, networks",2014-05-28T18:00:32Z,2024-11-28T15:34:13Z,8,False,2011,,,,,Telecommunication,No especificado,No especificado,True,False
064b2e4dd61b4965bf510eeae1812633,Healthcare Analytics,,,Elsevier,,,EN,"CC BY, CC BY-NC-ND","descriptive analytics, diagnostic analytics, predictive analytics, prescriptive analytics",2022-03-10T11:37:01Z,2024-11-28T15:33:49Z,9,True,2021,,,,,Computer applications to medicine. Medical informatics,No especificado,No especificado,True,False
064f55e57a144da89556811cd61761c9,East European Journal of Psycholinguistics,,,Lesya Ukrainka Volyn National University,,,"EN, UK",CC BY,"psycholinguistics, neurolinguistics, psychology of language and speech, cognitive psychology, translation studies",2016-07-18T11:05:47Z,2024-11-28T15:37:25Z,15,True,2014,,,,,"Philology. Linguistics, Psychology",No especificado,No especificado,True,False
065128c6a26e43bb935a1e5104f9db99,Zarch,Journal of Interdisciplinary Studies in Architecture and Urbanism,,Universidad de Zaragoza,,,ES,CC BY,"architectural design, architectural theory, urbanism",2016-02-26T14:31:56Z,2024-11-28T15:36:55Z,22,True,2014,,,,,"Fine Arts, Architecture",No especificado,No especificado,True,False
0652e91f63d245c2a4d6db0ddc861fb3,International Journal of Mechanical System Dynamics,,,Wiley,,,EN,CC BY,"mechanical systems, system dynamics, systems engineering",2022-03-07T17:08:16Z,2024-11-28T15:38:12Z,10,True,2021,,,,,"Mechanical engineering and machinery, Systems engineering",No especificado,No especificado,True,False
0653e728bb42434ba3c87d3e40882f31,Cuadernos de Cómic,CuCo,,Cuadernos de Cómic,,,ES,CC BY-SA,"comics, comics studies, popular culture, philology, humanities",2021-03-12T13:11:48Z,2025-03-19T09:32:11Z,9,False,2013,,,,,"Philology. Linguistics, Geography. Anthropology. Recreation",No especificado,No especificado,True,False
065789cbfe3749e29c34cdb26487ea60,Консультативная психология и психотерапия,Counseling Psychology and Psychotherapy,,Moscow State University of Psychology and Education,,,RU,CC BY-NC,"methodology, therapy, counseling psychology",2015-07-21T09:38:15Z,2024-11-28T15:33:43Z,12,True,2015,,,,,Psychology,No especificado,No especificado,True,False
0659a59965a941b78009028970896329,E-Logos,Electronic Journal for Philosophy,,"University of Economics, Prague",,,"CS, EN, SK",CC BY-NC,"philosophy, ethics, epistemology",2020-03-06T10:09:38Z,2024-11-28T15:34:32Z,12,False,1994,,,,,Philosophy (General),No especificado,No especificado,True,False
065babecb1cf415da126750d6484baa7,Informasi,,,Universitas Negeri Yogyakarta,,,EN,CC BY-NC,"communication, communication media, political advertising, socio-cultural communication, media",2017-01-20T14:03:24Z,2024-11-28T15:36:33Z,12,True,1998,,,,,Communication. Mass media,No especificado,No especificado,True,False
06672d82c10c4783919ff807edea0409,Quantitative Science Studies,,,The MIT Press,,,EN,CC BY,"system of science, scholarly communication, science indicators, science policy, scientific workforce",2020-07-21T15:24:46Z,2024-11-28T15:35:26Z,22,False,2020,,,,,Science (General),No especificado,No especificado,True,False
0668a6e9c5894484a77652107c0c28d4,"Informatyka, Automatyka, Pomiary w Gospodarce i Ochronie Środowiska","Informatics, Control, Measurement in Economy and Environmental Protection",,Lublin University of Technology,,,"PL, EN",CC BY,"automation, biomedical engineering, environmental engineering, computer science, electrical engineering, communication technology",2020-09-14T15:10:27Z,2024-11-28T15:37:30Z,10,True,2013,,,,,"Environmental engineering, Environmental sciences",No especificado,No especificado,True,False
0669aa14ccb04e858d7edf623d65ab12,International Journal of English for Academic Purposes,International Journal of English for Academic Purposes: Research and Practice,,Liverpool University Press,,,EN,CC BY,"academic practice, higher education, english for academic purposes, learning and teaching",2024-05-09T09:02:39Z,2024-11-28T15:37:41Z,24,False,2021,,,,,"Special aspects of education, English language",No especificado,No especificado,True,False
066a357d55af488eabfb1aa9d9bd811b,RevSALUS,RevSALUS: Revista Científica Internacional da Rede Académica das Ciências da Saúde da Lusofonia,,Rede Académica das Ciências da Saúde da Lusofonia - RACS,,,"EN, PT",CC BY,health sciences,2022-10-19T00:51:07Z,2024-12-04T13:45:18Z,25,True,2022,,,,,Medicine,No especificado,No especificado,True,False
0670b730e08143dd84af6a9120ac502f,Journal of Internet Services and Applications,JISA,,Brazilian Computing Society (SBC),,,EN,CC BY-NC,"networking, communication, content distribution, internet security, network scalability",2013-06-28T16:02:56Z,2024-11-28T15:35:45Z,13,False,2013,,,,,"Telecommunication, Computer engineering. Computer hardware",No especificado,No especificado,True,True
067716c9d75e48458d8d11c0c4487ed9,Food Physics,,,"KeAi Communications Co., Ltd.",,,EN,"CC BY, CC BY-NC-ND","food processing technologies, rapid detection of food quality, physical characteristics of food, physics in food manufacturing, physics in agri-product processing",2024-10-22T12:01:11Z,2024-11-28T15:38:22Z,9,True,2024,,,,,"Food processing and manufacture, Physical and theoretical chemistry",No especificado,No especificado,True,False
0679e1749aa347488aedabf26fa4d919,Pensamiento Educativo: Revista de Investigación Educacional Latinoamericana,Pensamiento Educativo: Journal of Latin American Educational Research,,Pontificia Universidad Católica de Chile,,,ES,"CC BY, CC BY-NC","pedagogy, teaching and learning, higher education, information and communication technologies",2015-05-21T15:27:46Z,2025-03-18T13:39:18Z,20,True,2011,,,,,Education (General),No especificado,No especificado,True,False
067ab456a6f3457b9d5497e3783d5665,Revista Romana de Economie,Romanian Journal of Economics,,Romanian Academy,,,"EN, FR, RO",CC BY-NC-ND,"macro and microeconomics, governance, social policies, public-private partnership schemes, statistics, econometrics",2011-09-09T13:41:31Z,2024-11-28T15:36:23Z,8,True,2008,,,,,Economics as a science,No especificado,No especificado,True,False
067b6d3596ab4fd5973f45c5eb7ff754,International Food and Agribusiness Management Review,,,BRILL,,,EN,CC BY,"agribusiness, global food system, effective management, food security, food safety, sustainability",2012-07-16T08:42:44Z,2024-11-28T15:38:07Z,34,True,1998,,,,,"Agriculture (General), Nutrition. Foods and food supply",No especificado,No especificado,True,False
067c22f2dc0f4136af4794858f7a36f4,حکمت معاصر,Contemporary Wisdom,,Institute for Humanities and Cultural Studies (IHCS),,,FA,CC BY,"philosophy, islamic philosophy, contemporary wisdom, avecina, mulla sadra, islamic studies",2018-07-16T11:11:12Z,2024-11-28T15:36:19Z,24,True,2011,,,,,Philosophy (General),No especificado,No especificado,True,False
0681fbef60704830b8e23c477c904a59,Frontiers in Systems Neuroscience,,,Frontiers Media S.A.,,,EN,CC BY,"neurobiology, neural, neurophysiology, computational, plasticity",2008-09-11T14:59:47Z,2025-01-13T12:06:24Z,14,True,2007,,,,,Neurosciences. Biological psychiatry. Neuropsychiatry,No especificado,No especificado,True,True
0682967d0c804a319516fd3061743c08,Journal of Indian College of Cardiology,,,Wolters Kluwer Medknow Publications,,,EN,CC BY-NC-SA,"cardiology, cardiovascular medicine, cardiovascular diseases",2024-02-05T11:17:06Z,2024-11-28T15:37:29Z,16,True,2019,,,,,Diseases of the circulatory (Cardiovascular) system,No especificado,No especificado,True,False
0682fa37c13246faa21de88be201271f,Revista de Metalurgia,,,Consejo Superior de Investigaciones Científicas,,,"EN, ES",CC BY,"mechanical engineering, machine design, welding, cutting, industrial processes, materials testing",2010-04-22T15:38:42Z,2024-11-28T15:36:35Z,30,True,1995,,,,,Mining engineering. Metallurgy,No especificado,No especificado,True,False
06865c42ba434adc9731ebc76ef99911,Neurologijos seminarai,,,Vilnius University Press,,,"LT, EN",CC BY,"etiopathogenesis, clinics, diagnostics, neurological disorders, neurosurgical disorders, adjacent disorders",2024-08-21T12:03:21Z,2024-11-28T15:38:10Z,16,True,2023,,,,,Neurology. Diseases of the nervous system,No especificado,No especificado,True,False
068e20f68fe54f7ebdecb9fc15a1f066,Critical Care Innovations,,,Towarzystwo Pomocy Doraźnej,,,EN,CC BY-NC,"critical care, emergency medicine, medical education, medical professions, management in health care, medical rescue system",2020-03-03T09:53:15Z,2024-11-28T15:35:41Z,12,True,2018,,,,,Medical emergencies. Critical care. Intensive care. First aid,No especificado,No especificado,True,False
069147111dd54baba94f65e6f58bc34d,Innotec,,,Laboratorio Tecnológico del Uruguay,,,ES,CC BY-NC,"technology, forestry, food science, biotechnology, water, environment",2013-10-16T15:39:19Z,2024-11-28T15:33:59Z,16,False,2006,,,,,"Science, Science (General)",No especificado,No especificado,True,False
06934e1887ee453fadc4febf2059d33b,Tuning Journal for Higher Education,,,Universidad de Deusto,,,EN,Publisher's own license,"higher education, tuning, innovation, sustainability, degree programmes, student",2018-01-05T14:25:39Z,2025-02-03T08:37:17Z,11,False,2013,,,,,Education,No especificado,No especificado,True,False
0693d89467c44f3082f462c888b06d54,And,And. Rivista di architetture città e architetti,,DNA Editrice,,,"IT, EN",CC BY-NC-SA,"architecture, design, urban design, design research, city",2022-09-04T09:26:01Z,2024-11-28T15:35:24Z,24,False,2018,,,,,Architectural drawing and design,No especificado,No especificado,True,False
0697e06e3fd240c4b9274e0b99bccd36,مراقبت پرستاری و مامایی ابن سینا,Avicenna Journal of Nursing and Midwifery Care,,Hamadan University of Medical Sciences,,,FA,CC BY-NC,"nursing, nursing research, nursing care, midwifery care, care",2020-08-11T12:57:19Z,2024-11-28T15:35:56Z,16,True,2006,,,,,Nursing,No especificado,No especificado,True,False
069c4e9d0a8d4fd383a18b3c2920a8fb,Journal of Umm Al-Qura University for Social Sciences,,,Umm Al-Qura University,,,"AR, EN",CC BY-NC,"social sciences, social work, human geography, contemporary history, modern history",2023-09-20T21:52:08Z,2024-11-28T15:37:03Z,5,True,2008,,,,,Social Sciences,No especificado,No especificado,True,False
069d4fb2b74a4103ba1e543cebbd6be7,Scaffolding: Jurnal Pendidikan Islam dan Multikulturalisme,,,Fakultas Tarbiyah Institut Agama Islam Sunan Giri Ponorogo,,,"ID, EN",CC BY-NC,"islamic education, science education, social education, primary education, instructional management",2022-10-06T16:11:40Z,2024-11-28T15:37:11Z,8,True,2019,,,,,"Education, Social Sciences",No especificado,No especificado,True,False
06a615b47ef944a2a52add12b2bdbafa,Педагогічний дискурс,Pedagogical Discourse,,Khmelnytskyi Humanitarian-Pedagogical Academy,,,"EN, UK",CC BY-NC-SA,"pedagogy, education",2018-10-09T18:30:26Z,2024-11-28T15:36:53Z,6,True,2016,,,,,Education,No especificado,No especificado,True,False
06a76714e2b24523928ae90485a95505,Journal of Scholarly Engagement,JSE,,Grand Canyon University,,,EN,CC BY-NC-ND,"application, integration, reflective practice, boyer, community engagement, teaching and learning",2023-03-26T14:29:34Z,2024-11-28T15:35:25Z,24,False,2018,,,,,Theory and practice of education,No especificado,No especificado,True,False
06a90e62454e4297b70abbc3628bfbba,"Theory, Methodology, Practice",,,University of Miskolc,,,EN,CC BY,"business studies, regional studies, economics, quantitative methods",2017-04-20T12:46:58Z,2024-11-28T15:35:55Z,30,False,2002,,,,,"Social Sciences, Economics as a science",No especificado,No especificado,True,False
06a946f2f7994d4887b964ced0276ea9,Revue d’Histoire Culturelle,,,OpenEdition,,,"EN, FR",CC BY-NC-ND,"cultural history, history, representations, modern history",2022-11-27T18:53:07Z,2024-11-28T15:35:42Z,12,False,2022,,,,,History of education,No especificado,No especificado,True,False
06ae2148c5924d34b459d07294189b67,Dialektika: Jurnal Ekonomi dan Ilmu Sosial,,,Fakultas Ekonomi dan Bisnis,,,"ID, EN",CC BY-NC-SA,"economics, management, business, good governance, social, enterpreneurship",2024-12-17T09:19:11Z,2024-12-17T09:19:11Z,8,True,2016,,,,,"Economics as a science, Management of special enterprises",No especificado,No especificado,True,False
06b1b003af9c4e6e9323930c4fd7279a,Applied Sciences,,,MDPI AG,,,EN,CC BY,"computing and artificial intelligence, energy science and technology, materials science and engineering, applied biosciences and bioengineering, environmental sciences, mechanical engineering",2012-11-29T14:25:14Z,2024-11-28T15:34:41Z,6,True,2011,,,,,"Technology, Engineering (General). Civil engineering (General), Biology (General), Physics, Chemistry",No especificado,No especificado,True,True
06b65dbbde77443f916ac4a0321b6f01,Revista Eletrônica Trilhas da História,Trilhas da História,,Universidade Federal de Mato Grosso do Sul,,,"PT, ES",CC BY,"history, education, historiography",2021-09-18T11:27:55Z,2024-11-28T15:36:23Z,20,False,2011,,,,,"History (General), Latin America. Spanish America",No especificado,No especificado,True,False
06caaf440f664a6cb4a1cfeadd33247e,المجلة العلمية للبحوث التجارية - جامعة المنوفية,,,"Menofia University, Faculty of Commerce",,,"EN, AR",CC BY-NC,"commerce, trade, accounting, management, business, economics",2024-09-30T15:43:33Z,2024-11-28T15:38:18Z,10,True,2000,,,,,"Management. Industrial management, Accounting. Bookkeeping, Economic history and conditions",No especificado,No especificado,True,False
06ccb92335af41cdb716c2f98ad43edf,The Malaysian Journal of Medical Sciences,,,Penerbit Universiti Sains Malaysia,,,EN,CC BY,"medicine, medical sciences, biomedical, allied health, clinical and social sciences",2021-01-31T20:31:09Z,2024-11-28T15:37:25Z,9,True,2017,,,,,Medicine (General),No especificado,No especificado,True,False
06d57fd116b749acb87944ecac09b0c8,Slovak Raptor Journal,,,Sciendo,,,EN,CC BY-NC-ND,"zoology, birds of prey, owls",2012-08-27T14:49:17Z,2024-11-28T15:36:24Z,12,True,2008,,,,,Zoology,No especificado,No especificado,True,False
06d66b7125774e8485dc866cc40893e3,South African Journal of Psychiatry,,,AOSIS,,,EN,CC BY,"psychiatry, mental health, clinical psychology",2017-12-07T13:57:55Z,2024-11-28T15:38:00Z,45,True,2002,,,,,Psychiatry,No especificado,No especificado,True,True
06de66e9453b4888bd71bb1afbb82dc6,Beni-Suef University Journal of Basic and Applied Sciences,,,SpringerOpen,,,EN,CC BY,"medical sciences, pharmaceutical sciences, engineering, applied nanotechnology, biotechnology",2016-04-22T17:10:30Z,2024-11-28T15:35:19Z,9,True,2013,,,,,"Medicine (General), Science",No especificado,No especificado,True,False
06df06e4b2ff436b8a4b96a94e34e490,Briliant,Jurnal Riest dan Konseptual,,Universitas Nahdlatul Ulama Blitar,,,ID,CC BY-SA,"education, learning",2017-08-18T10:33:52Z,2024-11-28T15:33:55Z,24,True,2016,,,,,"Education, Education (General)",No especificado,No especificado,True,False
06dfcc57a52e4b8295b39d23687ae38f,Stellenbosch Papers in Linguistics Plus,SPiL PLUS,,Stellenbosch University,,,"AF, EN",CC BY,"linguistics, language, southern african linguistics",2015-06-15T19:56:18Z,2024-11-28T15:36:33Z,24,False,1980,,,,,"Philology. Linguistics, African languages and literature",No especificado,No especificado,True,True
06dff04c6b9a4d0e9b15c1bf13808b05,Interstices,Interstices: Journal of Architecture and Related Arts,,enigma : he aupiki charitable trust,,,EN,CC BY,"architecture, design",2022-05-04T13:08:55Z,2024-11-28T15:34:54Z,9,True,2022,,,,,Architecture,No especificado,No especificado,True,False
06e5599f2c2941b1ab1f00a93b3736c9,The Lahore Journal of Business,,,Lahore School of Economics,,,EN,CC BY-NC-ND,"management, marketing, finance, accounting, business, supply chain management",2025-03-08T16:42:39Z,2025-03-08T16:42:39Z,24,False,2012,,,,,"Organizational behaviour, change and effectiveness. Corporate culture, Marketing. Distribution of products, Personnel management. Employment management, Banking, Public finance, Risk in industry. Risk management",No especificado,No especificado,True,False
06e6b9dc05654afa9e1e787737dd7f74,Системи обробки інформації,Information Processing Systems,,Ivan Kozhedub Kharkiv National Air Force University,,,"EN, RU, UK",CC BY,"information technologies, processing and data presentation, information processing",2018-10-27T16:46:14Z,2024-11-28T15:33:35Z,6,True,2006,,,,,Information technology,No especificado,No especificado,True,False
06e888812a134e90b5eee377e51330ae,Zanco Journal of Medical Sciences,,,Hawler Medical University,,,EN,CC BY-NC-SA,"medicine, dentistry, pharmacy, nursing",2017-12-18T07:15:05Z,2024-11-28T15:35:34Z,24,True,2009,,,,,Medicine,No especificado,No especificado,True,False
06f6e000143444e28f118ee5d4cadac6,Educare Et Comunicare,Educare et Comunicare: Revista Científica de la Facultad de Humanidades,,Universidad Católica Santo Toribio de Mogrovejo,,,ES,CC BY-NC-SA,"education, culture, communication, humanities, social sciences",2023-08-17T15:49:38Z,2024-11-28T15:36:59Z,6,True,2013,,,,,"Philosophy (General), Education (General), History (General)",No especificado,No especificado,True,False
06f7d8c9a11442e28fe479e941f3f87b,BioéthiqueOnline,,,BioéthiqueOnline,,,"EN, FR",CC BY,"bioethics, professional ethics, research ethics, public health ethics, clinical ethics, empirical ethics",2013-04-01T14:27:51Z,2024-11-28T15:35:07Z,8,False,2012,,,,,Social Sciences,No especificado,No especificado,True,False
06f8213373614e848e090b96fe19f5e0,JCOM: Journal of Science Communication,,,Sissa Medialab,,,EN,CC BY-NC-ND,"perceptions of science, risk communication, science communication",2004-01-30T00:00:00Z,2024-11-28T15:34:25Z,5,False,2002,,,,,"Communication. Mass media, Science (General)",No especificado,No especificado,True,False
06f82ae2a66941fc9d57217fa5399bb0,فناوری‌های جدید در صنعت غذا,Innovative Food Technologies,,Iranian Research Organization for Science and Technology (IROST),,,"EN, FA",CC BY,"food technology, engineering, agriculture, food science, nutrition",2023-07-03T21:30:58Z,2024-11-28T15:35:41Z,20,True,2013,,,,,Food processing and manufacture,No especificado,No especificado,True,False
06fca57a9dfc4cb888fbe18402df961f,Studia Historica: Historia Antigua,,,Ediciones Universidad de Salamanca,,,ES,CC BY-NC-ND,"ancient history, historiography",2014-05-20T16:51:12Z,2024-11-28T15:35:21Z,4,False,1983,,,,,Ancient history,No especificado,No especificado,True,False
06fdffc148644e748547dc02721e2fe7,ZAHRA,ZAHRA: Research and Tought Elmentary School of Islam Journal,,Gresik: Program Studi Pendidikan Guru Madrasah Ibtidaiyah STAI Al-Azhar Menganti,,,"EN, ID",CC BY-SA,"elmentary school, education, journalism, islam",2023-06-14T10:42:16Z,2024-11-28T15:35:16Z,12,True,2020,,,,,Education,No especificado,No especificado,True,False
06ffa6fbbd594201874fad827b4b5987,APMBA (Asia Pacific Management and Business Application),,,University of Brawijaya,,,EN,CC BY-NC,"asia pacific, management, business, economics, finance, human resource management",2017-06-30T14:06:52Z,2024-11-28T15:36:38Z,24,False,2012,,,,,Business,No especificado,No especificado,True,False
07047626f1e444d98d01c0cee8eb732d,Journal of Liberty and International Affairs,JLIA,,Institute for Research and European Studies,,,EN,CC BY,"political science, international relations, international law, public policy, finance, economics",2015-09-20T18:36:13Z,2024-11-28T15:37:41Z,14,True,2015,,,,,"Political theory, Law",No especificado,No especificado,True,True
0704eb06de264665a08ec03281a3b3fa,Iniciação,"Revista de Iniciação Científica, Tecnológica e Artística",,Centro Universitário Senac,,,PT,CC BY-NC-ND,"technology, comunicaton, design, fashion, sustentability, internationalization",2015-09-09T12:16:21Z,2024-11-28T15:35:55Z,24,False,2011,,,,,General Works,No especificado,No especificado,True,False
0710942e0ada4f819800d2b5ad746ba4,IEEE Journal of Indoor and Seamless Positioning and Navigation,,,IEEE,,,EN,"CC BY, CC BY-NC-ND","navigation, location-based applications, communications, positioning systems",2024-08-19T09:14:08Z,2024-11-28T15:38:10Z,13,True,2023,,,,,Telecommunication,No especificado,No especificado,True,False
0710eea25f63414cae3780245bb9cb8f,Maghza: Jurnal Ilmu Al Qur'an dan Tafsir,,,UIN Prof. K.H Saifuddin Zuhri,,,"EN, ID",CC BY-SA,"quran, hadith, al-quran (tafsir) and hadith",2022-08-02T13:30:59Z,2024-11-28T15:37:08Z,9,False,2016,,,,,Islam,No especificado,No especificado,True,False
07111128ab384d6f83ae6dd045a7a0d6,Big Earth Data,,,Taylor & Francis Group,,,EN,"CC BY, CC BY-NC","geography, geology, atmospheric science, marine science, earth system science, big data studies",2018-05-29T14:58:08Z,2024-11-28T15:38:13Z,10,True,2017,,,,,"Geography. Anthropology. Recreation, Geology",No especificado,No especificado,True,False
071316926e76441ea3ce1325559ece64,Boletín de la Academia Peruana de la Lengua,,,Academia Peruana de la Lengua (APL),,,ES,CC BY-NC,"humanities, literature, linguistics, language",2021-03-31T13:29:15Z,2024-11-28T15:36:24Z,9,False,2020,,,,,"Romanic languages, Philology. Linguistics",No especificado,No especificado,True,False
071640eae7d94469a2ee5fc5465b282e,Pad,,,Aiap Edizioni,,,EN,CC BY-NC-ND,"design, design studies, mediterranean area, history of design, design practices, arts",2020-11-24T11:26:55Z,2024-11-28T15:36:33Z,26,False,2005,,,,,"Drawing. Design. Illustration, Architectural drawing and design",No especificado,No especificado,True,False
0716d63aa17d4988af5b5169a5b9c41d,Enrahonar: Quaderns de Filosofia,,,Universitat Autònoma de Barcelona,,,"CA, EN, ES",CC BY-NC,humanities,2008-10-31T11:22:25Z,2024-11-28T15:35:51Z,15,False,1997,,,,,Philosophy (General),No especificado,No especificado,True,False
0717c4a8661b460d917559af2f7592a2,Adsorption Science & Technology,,,SAGE Publishing,,,EN,"CC BY, CC BY-NC","adsorption, desorption, surface chemistry, materials science, fluid dynamics",2018-07-04T13:47:20Z,2024-12-20T11:57:11Z,16,True,2017,,,,,Physical and theoretical chemistry,No especificado,No especificado,True,False
0719056ec2e34e50b6da6b8d7fa9b029,Hybrid Pedagogy,,,Hybrid Pedagogy Inc.,,,EN,CC BY-NC,"pedagogy, digital pedagogy, digital humanities, open education, critical pedagogy, online learning",2015-02-19T16:49:27Z,2024-11-28T15:35:55Z,4,False,2012,,,,,"Special aspects of education, Theory and practice of education",No especificado,No especificado,True,False
0719b443129444a79e9f3c587442e4d8,Research Involvement and Engagement,,,BMC,,,EN,"CC BY, CC0","health, social care, patient, involvement, engagement",2015-11-16T14:22:27Z,2024-11-28T15:35:03Z,16,True,2015,,,,,"Medicine, Medicine (General)",No especificado,No especificado,True,True
071cacf80eed4da6b11063e3d45d3beb,IEEE Transactions on Neural Systems and Rehabilitation Engineering,,,IEEE,,,EN,"CC BY, CC BY-NC-ND","bioengineering, biomedical engineering, human performance measurement, rehabilitation engineering",2023-05-18T10:22:24Z,2024-11-28T15:38:01Z,26,True,2021,,,,,"Medical technology, Therapeutics. Pharmacology",No especificado,No especificado,True,False
071e8591254a4674b42fc93040db85c4,RATE Issues,RATEI,,Romanian Association of Teachers of English,,,EN,CC BY-NC-SA,"teaching english as a foreign language, english language teaching, cultural studies, anglophone literature, english language, english as a second language",2013-10-01T09:33:17Z,2024-11-28T15:37:38Z,8,False,2008,,,,,Special aspects of education,No especificado,No especificado,True,False
071fb0f2452f46acb31473da9ba6f768,Acta Oncologica,,,Medical Journals Sweden,,,EN,CC BY,"cancer, medical oncology, precision medicine, radiotherapy, survivorship, palliative care",2024-08-13T06:17:08Z,2024-11-28T15:38:08Z,9,False,2024,,,,,Neoplasms. Tumors. Oncology. Including cancer and carcinogens,No especificado,No especificado,True,False
07245d79654b407487ed02dbbfccece3,Propuestas Críticas en Trabajo Social,Critical Proposals in Social Work,,Universidad de Chile,,,"PT, ES, EN",CC BY-NC-SA,"critical theories, social work, capitalism, redistribution and recognition, social transformation",2022-04-13T20:35:59Z,2024-11-28T15:35:36Z,24,False,2021,,,,,Social pathology. Social and public welfare. Criminology,No especificado,No especificado,True,False
0726e40dd1e44fd7a9f300230f81065f,Immunity & Ageing,I&A,,BMC,,,EN,"CC BY, CC0","ageing, immunology, gerontology, geriatrics",2004-11-17T09:06:43Z,2024-11-28T15:34:58Z,12,True,2004,,,,,"Immunologic diseases. Allergy, Geriatrics",No especificado,No especificado,True,True
072796428529403fb0feef2ee844cf6a,Imaging,,,Akadémiai Kiadó,,,EN,"CC BY, CC BY-NC","medical imaging, radiology, molecular imaging, image analysis",2021-07-15T13:42:02Z,2024-11-28T15:36:07Z,7,False,2020,,,,,Medical technology,No especificado,No especificado,True,False
072a72e38699403b8180926adf734846,Revista Alicantina de Estudios Ingleses,Alicante Journal of English Studies,,Universidad de Alicante,,,EN,CC BY,"english linguistics, english literature, english cultural studies, english studies, english philology",2019-11-21T18:28:18Z,2024-11-28T15:37:29Z,28,True,2003,,,,,"English language, English literature",No especificado,No especificado,True,False
072b13e3c9034a28a10fe8e79d364fc1,Revista de Gestão e Avaliação Educacional,Regae,,Universidade Federal de Santa Maria,,,PT,CC BY-NC-ND,"educational policies, school management, educational evaluation",2015-06-10T16:00:50Z,2024-11-28T15:38:07Z,20,False,2013,,,,,Special aspects of education,No especificado,No especificado,True,False
