nombre_revista,issn_original,is_in_crossref,total_dois,current_dois,backfile_dois,abstracts_current,licenses_current,orcids_current,affiliations_current,references_current,display_name,works_count,cited_by_count,h_index,i10_index,is_oa,is_in_doaj,apc_usd,total_errores,porcentaje_resumenes,porcentaje_palabras_clave,porcentaje_referencias,porcentaje_afiliaciones,calidad_dialnet_score,completitud_metadatos_dialnet,visibilidad_openalex,densidad_doi,modernizacion_crossref,madurez_editorial,brecha_visibilidad,coherencia_resumenes,potencial_indexacion,acceso_abierto_integral,nivel1_completitud,nivel1_coherencia,eficiencia_apc,nivel2_visibilidad,nivel3_madurez,oportunidad_mejora,segmento,potencial_combinado
Revista Austral de Ciencias Sociales,0717-3202;0718-1795,True,663,96,567,1.0,0.0,0.9270833333333331,0.0,0.0,Revista Austral de Ciencias Sociales,769.0,2180.0,18.0,50.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.8348504551365408,0.14479638009049775,0.642361111111111,0.03805272851232691,-0.15987933634992457,0.8701052631578947,0.2733561596919112,0.4,33.05407529239766,0.8701052631578947,0.0,1.6174252275682703,0.09142455430141233,0.2733561596919112,Problema,11.587641691422448
Estado Gobierno y Gestión Pública,0717-6759;0717-8980,True,309,52,257,0.8846153846153846,0.0,0.7307692307692308,0.0,0.0,Estado Gobierno y Gestión Pública,318.0,358.0,8.0,5.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1257861635220126,0.16828478964401294,0.5384615384615384,0.03331775750952971,-0.02912621359223301,0.9854898785425101,0.20678696313422876,0.7,33.00212550607287,0.9854898785425101,0.0,0.9128930817610063,0.10080127357677132,0.20678696313422876,Básico,11.338606620470216
Austral journal of veterinary sciences,0719-8000;0719-8132,True,204,57,147,0.6842105263157895,0.7017543859649124,0.6842105263157895,0.0,0.0,Austral journal of veterinary sciences,215.0,1097.0,16.0,35.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,5.102325581395349,0.27941176470588236,0.6900584795321638,0.029983273642584688,-0.05392156862745098,0.8141052631578948,0.31553774034223137,0.6105263157894737,33.07792397660819,0.8141052631578948,0.0,2.8564259485924115,0.15469751917423352,0.31553774034223137,Básico,12.029682481458279
Revista Perspectivas Notas sobre intervención y acción social,0717-1714,True,406,52,354,0.9807692307692308,0.3461538461538462,0.6730769230769231,0.0,0.0,Revista Perspectivas Notas sobre intervención y acción social,405.0,247.0,7.0,3.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6098765432098765,0.12807881773399016,0.6666666666666666,0.0352327067368525,0.0024630541871921183,0.8893360323886639,0.22856944968920678,0.5038461538461538,33.06622807017544,0.8893360323886639,0.0,0.5568613485280152,0.08165576223542133,0.22856944968920678,Básico,11.234915060312959
0718-8382,0718-8382,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista de arquitectura,0716-8772;0719-5427,True,839,59,780,0.8813559322033898,1.0,0.983050847457627,0.0,0.0,Revista de arquitectura,839.0,329.0,6.0,4.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.39213349225268174,0.07032181168057211,0.9548022598870056,0.03996345089903811,0.0,0.9887493309545049,0.30629092538135966,1.0,33.21029586678561,0.9887493309545049,0.0,0.6960667461263409,0.05514263128980511,0.30629092538135966,Oportunidad,11.320501748067251
Revista de derecho (Concepción),0303-9986;0718-591X,True,196,61,135,1.0,0.0,0.8852459016393442,1.0,0.0,Revista de derecho,195.0,161.0,6.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8256410256410256,0.3112244897959184,0.6284153005464481,0.02947592931441631,0.00510204081632653,0.8701052631578947,0.22464046050123143,0.7,33.04710238711533,0.8701052631578947,0.0,0.7628205128205128,0.17035020955516733,0.22464046050123143,Básico,11.32675770316367
Límite (Arica),0718-1361;0718-5065,True,134,53,81,0.0,0.0,0.0,0.0,0.0,Límite,134.0,152.0,5.0,2.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1343283582089552,0.39552238805970147,0.0,0.026440315483585518,0.0,0.12989473684210529,0.04548912065213648,0.4,32.732894736842105,0.12989473684210529,0.0,0.7671641791044777,0.21098135177164348,0.04548912065213648,Veterana,11.237013422572742
Perfiles Económicos,0719-7586,True,73,39,34,0.8974358974358974,0.0,0.2051282051282051,0.0,0.0,Revista Perfiles Económicos,121.0,95.0,5.0,2.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7851239669421488,0.5342465753424658,0.3675213675213675,0.021332088368936478,-0.6575342465753424,0.9726693657219974,0.14502568198165566,0.4,32.91665542060279,0.9726693657219974,0.0,0.5925619834710745,0.27778933185570115,0.14502568198165566,Veterana,11.262335578643187
Pensamiento Educativo Revista de Investigación Educacional Latinoamericana,0719-0409,True,169,9,160,1.0,1.0,1.0,0.0,0.0,Pensamiento Educativo Revista de Investigación Educacional Latinoamericana,454.0,1810.0,18.0,61.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,3.986784140969163,0.05325443786982249,1.0,0.03048842618990678,-1.6863905325443787,0.8701052631578947,0.3964074744769035,1.0,33.232894736842105,0.8701052631578947,0.0,2.493392070484582,0.04187143202986463,0.3964074744769035,Básico,11.92271941311885
0716-5919,0716-5919,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Aporía · Revista Internacional de Investigaciones Filosóficas,0718-9788;0719-9589,True,8,8,0,1.0,1.0,0.0,0.0,0.0,Aporía · Revista Internacional de Investigaciones Filosóficas,59.0,22.0,3.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.3728813559322034,1.0,0.6666666666666666,0.0,-6.375,0.8701052631578947,0.21901470264600312,0.3,33.06622807017544,0.8701052631578947,0.0,0.33644067796610166,0.5,0.21901470264600312,Veterana,11.300889582713848
Revista Actos,2452-4727,True,141,60,81,0.9166666666666669,0.0166666666666666,0.7333333333333333,0.0,0.0,Revista Actos,141.0,28.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.19858156028368795,0.425531914893617,0.5555555555555556,0.026440315483585518,0.0,0.9534385964912279,0.177534996139361,0.405,33.010672514619884,0.9534385964912279,0.0,0.301790780141844,0.22598611518860126,0.177534996139361,Veterana,11.179483136650111
Revista Chilena de Terapia Ocupacional,0717-6767;0719-5346,True,614,39,575,0.9230769230769232,0.8205128205128205,0.5897435897435896,0.0,0.0,Revista Chilena de Terapia Ocupacional,677.0,1038.0,13.0,21.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.533234859675037,0.06351791530944625,0.7777777777777777,0.03813664596417535,-0.10260586319218241,0.9470283400809715,0.2891031585345992,0.9461538461538461,33.12178362573099,0.9470283400809715,0.0,1.2396943529144415,0.0508272806368108,0.2891031585345992,Básico,11.470768419760747
Revista de Sociología,0716-632X;0719-529X,True,713,55,658,0.7454545454545455,1.0,0.6363636363636364,0.0,0.0,Revista de Sociología,713.0,802.0,13.0,18.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1248246844319776,0.07713884992987377,0.793939393939394,0.038944341207015044,0.0,0.8753492822966508,0.28340317603356857,1.0,33.129864433811804,0.8753492822966508,0.0,1.0624123422159888,0.058041595568444404,0.28340317603356857,Oportunidad,11.416772790532079
Gayana (Concepción),0717-652X;0717-6538,True,730,64,666,0.0,0.0,0.0,0.0,0.0,Gayana,771.0,5051.0,27.0,162.0,True,True,1000.0,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,6.551232166018158,0.08767123287671233,0.0,0.03901674027549374,-0.056164383561643834,0.12989473684210529,0.12130264504453434,0.7,32.732894736842105,0.12989473684210529,3.9080848665866497,3.625616083009079,0.06334398657610303,0.12130264504453434,Problema,12.140618268809094
Sin ISSN,Sin ISSN,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista Reflexión e Investigación Educacional,2452-4638,True,155,85,70,1.0,0.0,0.1882352941176471,0.0,1.0,Revista Reflexión e Investigación Educacional,153.0,117.0,4.0,2.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7647058823529411,0.5483870967741935,0.396078431372549,0.02557607926224789,0.012903225806451613,0.8701052631578947,0.15290257166812107,0.4,32.93093395252838,0.8701052631578947,0.0,0.5823529411764705,0.2869815880182207,0.15290257166812107,Veterana,11.266756160574358
Anuario de Derechos Humanos,0718-2058;0718-2279,True,682,56,626,0.5535714285714286,0.0,0.5178571428571429,0.0,0.0,Anuario de Derechos Humanos,852.0,935.0,12.0,16.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.0974178403755868,0.08211143695014662,0.3571428571428572,0.038645679243797526,-0.24926686217008798,0.6834661654135339,0.1515852764426639,0.7,32.911466165413536,0.6834661654135339,0.0,0.8987089201877934,0.060378558096972075,0.1515852764426639,Básico,11.290184547899434
Propuestas Críticas en Trabajo Social - Critical Proposals in Social Work,2735-6620,True,110,72,38,0.9305555555555556,1.0,0.861111111111111,0.0,0.0,Propuestas Críticas en Trabajo Social - Critical Proposals in Social Work,98.0,112.0,5.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1428571428571428,0.6545454545454545,0.9305555555555555,0.02198136987677788,0.10909090909090909,0.9395497076023391,0.3248950697894804,1.0,33.198172514619884,0.9395497076023391,0.0,1.0714285714285714,0.3382634122111162,0.3248950697894804,Estrella,11.53595483275319
Revista Ciencias de la Actividad Física,0717-408X;0719-4013,True,204,77,127,0.922077922077922,0.0,0.922077922077922,0.0,0.0,Ciencias de la actividad física,206.0,556.0,11.0,12.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.6990291262135924,0.37745098039215685,0.6147186147186147,0.029112181583517704,-0.00980392156862745,0.9480273410799727,0.2628998076294083,0.7,33.04025404420141,0.9480273410799727,0.0,1.699514563106796,0.20328158098783727,0.2628998076294083,Problema,11.64768339609868
Revista de biología marina y oceanografía,0717-3326;0718-1957,True,1047,53,994,1.0,1.0,0.9245283018867924,0.0,0.0,Revista de biología marina y oceanografía,1087.0,9181.0,34.0,348.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,8.446182152713892,0.050620821394460364,0.9748427672955975,0.04141645642295155,-0.038204393505253106,0.8701052631578947,0.4271894694808685,0.7,33.220316120489905,0.8701052631578947,0.0,4.5730910763569455,0.04601863890870596,0.4271894694808685,Básico,12.613141945251853
Resonancias Revista de Filosofía,0719-790X,True,112,49,63,0.8163265306122449,1.0,0.7346938775510204,0.0,0.0,Resonancias Revista de Filosofía,124.0,40.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.3225806451612903,0.4375,0.8503401360544217,0.02495329850015803,-0.10714285714285714,0.9462212674543502,0.2718771325494762,1.0,33.15806480486932,0.9462212674543502,0.0,0.6612903225806451,0.23122664925007902,0.2718771325494762,Oportunidad,11.350193925566684
Última Década,0717-4691;0718-2236,True,449,56,393,0.9464285714285714,0.0,0.4821428571428571,0.0,0.0,Última Década,456.0,2547.0,22.0,72.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,5.5855263157894735,0.12472160356347439,0.4761904761904761,0.0358581054557876,-0.015590200445434299,0.9236766917293233,0.2559495983652795,0.7,32.970989974937346,0.9236766917293233,0.0,3.142763157894737,0.080289854509631,0.2559495983652795,Problema,12.06468099578057
Revista Política y Estrategia,0716-7415;0719-8027,True,294,64,230,0.78125,0.90625,0.328125,0.0,0.0,Revista Política y Estrategia,341.0,221.0,6.0,3.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6480938416422287,0.21768707482993196,0.671875,0.03265450626313076,-0.1598639455782313,0.9111447368421053,0.23153966235661044,0.9718749999999999,33.068832236842105,0.9111447368421053,0.0,0.8099844208211143,0.12517079054653135,0.23153966235661044,Básico,11.334662482736585
Márgenes Espacio Arte y Sociedad,0718-4034;0719-4463,True,215,82,133,0.7560975609756098,1.0,0.9146341463414634,0.0,0.0,Márgenes Espacio Arte y Sociedad,215.0,73.0,3.0,1.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.3395348837209302,0.3813953488372093,0.8902439024390244,0.029387038799705466,0.0,0.885992297817715,0.2846125178522043,0.3,33.17801668806162,0.885992297817715,0.0,0.31976744186046513,0.20539119381845738,0.2846125178522043,Oportunidad,11.23439177458018
Revista Stultifera,0719-983X,True,164,59,105,0.8474576271186441,0.8474576271186441,0.8983050847457626,0.0,0.0,Revista Stultifera,167.0,88.0,4.0,2.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5269461077844312,0.3597560975609756,0.864406779661017,0.0279806345646724,-0.018292682926829267,0.9773523639607494,0.2847182178628054,0.9542372881355932,33.16509812667261,0.9773523639607494,0.0,0.7405916979600122,0.193868366062824,0.2847182178628054,Oportunidad,11.366519396898482
Revista de Derecho Aplicado LLM UC,2452-4344,True,93,37,56,1.0,1.0,0.0,0.0,0.0,Revista de Derecho Aplicado LLM UC,14.0,3.0,1.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.21428571428571427,0.3978494623655914,0.6666666666666666,0.0242583076070073,0.8494623655913979,0.8701052631578947,0.21164936086645741,0.7,33.06622807017544,0.8701052631578947,0.0,0.45714285714285713,0.21105388498629934,0.15053763440860213,Veterana,11.244808270768198
Revista de geografía Norte Grande,0379-8682;0718-3402,True,774,132,642,0.0,0.0,0.0,0.0,0.0,Revista de geografía Norte Grande,935.0,5407.0,32.0,165.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,5.78288770053476,0.17054263565891473,0.0,0.038796868345425714,-0.20801033591731266,0.12989473684210529,0.11486417554857634,0.7,32.732894736842105,0.12989473684210529,0.0,3.24144385026738,0.10466975200217021,0.11486417554857634,Problema,12.026336113037218
Revista Planeo,0719-2932,True,34,29,5,1.0,0.9655172413793104,0.0,0.0,0.0,Revista Planeo,49.0,18.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.3673469387755102,0.8529411764705882,0.6551724137931035,0.010750556815368328,-0.4411764705882353,0.8701052631578947,0.2153240634147514,0.6896551724137931,33.06048094373866,0.8701052631578947,0.0,0.5285010555946517,0.43184586664297825,0.2153240634147514,Veterana,11.340275955325431
Revista latinoamericana de derecho y religión,0719-7160,True,42,29,13,1.0,1.0,0.1724137931034483,0.0,0.0,Revista latinoamericana de derecho y religión,202.0,116.0,3.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5742574257425742,0.6904761904761905,0.7241379310344828,0.015834343977691553,-3.8095238095238093,0.8701052631578947,0.24446840043308313,0.7,33.094963702359344,0.8701052631578947,0.0,0.637128712871287,0.353155267226941,0.24446840043308313,Oportunidad,11.361749227485857
Revista Gestión de las Personas y Tecnología,0718-5693,True,77,35,42,1.0,0.5142857142857143,1.0,0.0,0.0,Revista Gestión de las Personas y Tecnología,47.0,71.0,5.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.5106382978723405,0.45454545454545453,0.8380952380952381,0.022567200694161373,0.38961038961038963,0.8701052631578947,0.3066607927939078,0.8542857142857143,33.15194235588972,0.8701052631578947,0.0,1.1824620060790274,0.23855632761980794,0.6103896103896104,Estrella,11.524320229862854
Cuadernos Judaicos,0717-4357;0718-8749,True,327,33,294,0.6363636363636364,1.0,0.303030303030303,0.0,0.0,Cuadernos Judaicos,0.0,0.0,0.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.10091743119266056,0.6464646464646464,0.03412185213803892,1.0,0.7662583732057416,0.1939393939393939,0.7,33.05612706007443,0.7662583732057416,0.0,0.35,0.06751964166534974,0.0,Básico,11.157882233913261
International Journal of Medical and Surgical Sciences,0719-3904;0719-532X,True,450,56,394,0.8392857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8392857142857143,International Journal of Medical and Surgical Sciences,448.0,429.0,6.0,2.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.9575892857142857,0.12444444444444444,0.8511904761904762,0.035873314589406735,0.0044444444444444444,0.9691804511278196,0.2956599684545747,0.6571428571428571,33.158489974937346,0.9691804511278196,0.0,0.8073660714285714,0.08015887951692559,0.2956599684545747,Oportunidad,11.348671641960946
Revista Enfoques Educacionales,0717-3229;2735-7279,True,353,73,280,1.0,1.0,0.8219178082191781,0.0,0.0,Revista Enfoques Educacionales,362.0,415.0,10.0,12.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1464088397790055,0.20679886685552407,0.9406392694063928,0.03383012801600247,-0.025495750708215296,0.8701052631578947,0.32801954913443043,1.0,33.2032143715453,0.8701052631578947,0.0,1.0732044198895028,0.12031449743576327,0.32801954913443043,Básico,11.465577762956855
Revista MAD,0718-0527,True,383,43,340,0.9302325581395348,1.0,0.6046511627906977,0.0,0.0,Revista MAD,462.0,746.0,11.0,16.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.6147186147186148,0.1122715404699739,0.8449612403100776,0.034991294863701096,-0.206266318537859,0.93987270501836,0.3111577613378045,1.0,33.15537535699715,0.93987270501836,0.0,1.3073593073593073,0.07363141766683749,0.3111577613378045,Básico,11.512122027341098
Amoxtli,0719-997X,True,62,45,17,0.9111111111111112,1.0,0.8666666666666667,0.0,0.0,Amoxtli,65.0,27.0,2.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.4153846153846154,0.7258064516129032,0.9259259259259259,0.017342230547376988,-0.04838709677419355,0.9589941520467835,0.298621856206982,1.0,33.19585769980507,0.9589941520467835,0.0,0.7076923076923077,0.3715743410801401,0.298621856206982,Oportunidad,11.425041449525837
Revista Diseña,0718-8447;2452-4298,True,13,12,1,0.9166666666666669,0.0,0.6666666666666667,0.0,0.0,Revista Diseña,186.0,359.0,9.0,8.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.9301075268817205,0.9230769230769231,0.5277777777777778,0.004158883083359672,-13.307692307692308,0.9534385964912279,0.22283568059033587,0.7,32.99678362573099,0.9534385964912279,0.0,1.3150537634408601,0.4636179030801414,0.22283568059033587,Problema,11.591818430750664
Revista Ethika+,2452-6037,True,139,56,83,0.9821428571428572,1.0,0.8928571428571429,0.0,0.0,Revista Ethika+,132.0,110.0,4.0,2.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8333333333333334,0.4028776978417266,0.9583333333333334,0.02658490079305988,0.050359712230215826,0.8879624060150375,0.32386814821421894,1.0,33.21206140350877,0.8879624060150375,0.0,0.9166666666666667,0.21473129931739324,0.32386814821421894,Oportunidad,11.447819789830943
Revista Hábitat Sustentable,0719-0700,True,164,55,109,0.9454545454545455,0.9454545454545455,0.9272727272727272,0.0,0.9454545454545455,Revista Hábitat Sustentable,166.0,476.0,9.0,7.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.8674698795180724,0.3353658536585366,0.9393939393939394,0.0282028821947545,-0.012195121951219513,0.9246507177033492,0.36297421273818686,0.9836363636363636,33.202591706539074,0.9246507177033492,0.0,1.925553121577218,0.18178436792664554,0.36297421273818686,Básico,11.76997639868098
Revista Liminales Escritos sobre Psicología y Sociedad,0718-4166;0719-7748,True,260,64,196,0.84375,0.875,0.875,0.0,0.0,Revista Liminales Escritos sobre Psicología y Sociedad,53.0,34.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6415094339622641,0.24615384615384617,0.8645833333333334,0.03169922237242793,0.7961538461538461,0.9736447368421053,0.28911197230614777,0.6625000000000001,33.16518640350877,0.9736447368421053,0.0,0.652004716981132,0.13892653426313706,0.2038461538461539,Oportunidad,11.318705884917678
RUMBOS TS Un Espacio Crítico para la Reflexión en Ciencias Sociales,0718-4182;0719-7721,True,137,49,88,0.8979591836734694,0.8571428571428571,0.7346938775510204,0.0,0.0,RUMBOS TS Un Espacio Crítico para la Reflexión en Ciencias Sociales,141.0,188.0,7.0,4.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.3333333333333333,0.35766423357664234,0.8299319727891157,0.02693181821839284,-0.029197080291970802,0.9721460794844253,0.2998174634599669,0.9571428571428571,33.14786072323666,0.9721460794844253,0.0,1.1452380952380952,0.1922980258975176,0.2998174634599669,Estrella,11.495132281457423
Revista de derecho (Coquimbo),0718-9753,True,1252,166,1086,0.9698795180722892,0.9578313253012049,0.2469879518072289,0.0,0.1746987951807229,Revista de derecho (Coquimbo),1263.0,1047.0,11.0,17.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.828978622327791,0.13258785942492013,0.7248995983935743,0.041947061322727255,-0.00878594249201278,0.9002257450856055,0.25369534038799313,0.9873493975903613,33.095344536038894,0.9002257450856055,0.0,0.9081640099590762,0.08726746037382369,0.25369534038799313,Oportunidad,11.36359200212393
Revista Chilena de Fonoaudiología,0717-4659;0719-4692,True,278,56,222,0.9464285714285714,0.0,0.9821428571428572,0.0,0.0,Revista Chilena de Fonoaudiología,309.0,409.0,7.0,4.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.3236245954692556,0.2014388489208633,0.6428571428571429,0.032443030628760715,-0.11151079136690648,0.9236766917293233,0.24344484038617162,0.7,33.054323308270675,0.9236766917293233,0.0,1.0118122977346278,0.11694093977481201,0.24344484038617162,Básico,11.394358848593372
Historia Agraria de América Latina,2452-5162,True,137,59,78,0.6101694915254237,1.0,0.576271186440678,0.0,0.5084745762711864,Historia Agraria de América Latina,138.0,59.0,4.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.427536231884058,0.4306569343065693,0.7288135593220338,0.026216687114802125,-0.0072992700729927005,0.7400642283675289,0.2400010704114572,1.0,33.09730151650312,0.7400642283675289,0.0,0.713768115942029,0.22843681071068572,0.2400010704114572,Oportunidad,11.346502147718612
Arboles y Rizomas,0719-9805,True,93,37,56,1.0,1.0,0.972972972972973,0.0,0.0,Arboles y Rizomas,32.0,21.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.65625,0.3978494623655914,0.990990990990991,0.0242583076070073,0.6559139784946236,0.8701052631578947,0.327570657942441,1.0,33.2283902323376,0.8701052631578947,0.0,0.828125,0.21105388498629934,0.34408602150537637,Oportunidad,11.422523039107967
Acta literaria,0716-0909;0717-6848,True,487,36,451,0.7777777777777778,0.0,0.1388888888888889,1.0,0.0,Acta literaria,570.0,508.0,7.0,4.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8912280701754386,0.07392197125256673,0.3055555555555556,0.03668209307899339,-0.1704312114989733,0.9076725146198831,0.12990025010508746,0.4,32.885672514619884,0.9076725146198831,0.0,0.6456140350877193,0.05530203216578006,0.12990025010508746,Básico,11.195529527291127
Revista de Urbanismo,0717-5051,True,497,51,446,0.9803921568627452,1.0,0.9019607843137256,0.0,0.0,Revista de Urbanismo,677.0,952.0,12.0,15.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.4062038404726735,0.10261569416498995,0.9607843137254903,0.03661535156768141,-0.36217303822937624,0.8897131062951495,0.3409183142590333,1.0,33.21328689370485,0.8897131062951495,0.0,1.2031019202363367,0.06961552286633568,0.3409183142590333,Básico,11.49533477893584
Revista Geográfica de Chile Terra Australis,0378-8482;0719-9562,True,128,69,59,0.3043478260869565,0.0,0.2028985507246377,0.0,0.0,Revista Geográfica de Chile Terra Australis,120.0,80.0,4.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6666666666666666,0.5390625,0.16908212560386474,0.0245660673733326,0.0625,0.4342425629290618,0.08137417510711886,0.4,32.81743579964404,0.4342425629290618,0.0,0.5333333333333333,0.2818142836866663,0.08137417510711886,Veterana,11.210861138888012
Revista Historia y Patrimonio,2810-6245,True,66,55,11,0.8545454545454545,0.0,0.9818181818181818,0.0,0.0,Revista Historia y Patrimonio,66.0,6.0,1.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.09090909090909091,0.8333333333333334,0.6121212121212122,0.014909439898728,0.0,0.9844401913875598,0.18885704625574143,0.7,33.03895534290271,0.9844401913875598,0.0,0.39545454545454545,0.42412138661603066,0.18885704625574143,Veterana,11.286177091657763
