PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Guo, Jiaxian; Yang, Bo; Yoo, Paul; Lin, Bill Yuchen; Iwasawa, Yusuke; Matsuo, Yutaka										Suspicion-Agent: Playing Imperfect Information Games with Theory of Mind Aware GPT-4								Arxiv											3	3;2024-08-31;https://www.arxiv.org/abs/2309.17277v3| 2;2023-10-06;https://www.arxiv.org/abs/2309.17277v2| 1;2023-09-29;https://www.arxiv.org/abs/2309.17277v1	arXiv:2309.17277			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Aug 31 2024	2024	Unlike perfect information games, where all elements are known to every player, imperfect information games emulate the real-world complexities of decision-making under uncertain or incomplete information. GPT-4, the recent breakthrough in large language models (LLMs) trained on massive passive data, is notable for its knowledge retrieval and reasoning abilities. This paper delves into the applicability of GPT-4's learned knowledge for imperfect information games. To achieve this, we introduce textbf{Suspicion-Agent}, an innovative agent that leverages GPT-4's capabilities for performing in imperfect information games. With proper prompt engineering to achieve different functions, Suspicion-Agent based on GPT-4 demonstrates remarkable adaptability across a range of imperfect information card games. Importantly, GPT-4 displays a strong high-order theory of mind (ToM) capacity, meaning it can understand others and intentionally impact others' behavior. Leveraging this, we design a planning strategy that enables GPT-4 to competently play against different opponents, adapting its gameplay style as needed, while requiring only the game rules and descriptions of observations as input. In the experiments, we qualitatively showcase the capabilities of Suspicion-Agent across three different imperfect information games and then quantitatively evaluate it in Leduc Hold'em. The results show that Suspicion-Agent can potentially outperform traditional algorithms designed for imperfect information games, without any specialized training or examples. In order to encourage and foster deeper insights within the community, we make our game-related data publicly available.																																	2024-09-11	PPRN:85339169		
J	Most, Elias R.; Haber, Alexander; Harris, Steven P.; Zhang, Ziyuan; Alford, Mark G.; Noronha, Jorge				Most, Elias/AAK-8709-2020; Noronha, Jorge/E-5783-2013						Emergence of microphysical bulk viscosity in binary neutron star post-merger dynamics								Arxiv											3	3;2024-08-31;https://www.arxiv.org/abs/2207.00442v2| 2;2022-07-01;https://www.arxiv.org/abs/2207.00442v1| 1;2022-07-01;https://www.arxiv.org/abs/2207.00442v1	arXiv:2207.00442			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Aug 31 2024	2024	In nuclear matter in isolated neutron stars, the flavor content (e.g., proton fraction) is subject to weak interactions, establishing flavor (β-)equilibrium. However, there can be deviations from this equilibrium during the merger of two neutron stars. We study the resulting out-of-equilibrium dynamics during the collision by incorporating direct and modified Urca processes (in the neutrino-transparent regime) into general-relativistic hydrodynamics simulations with a simplified neutrino transport scheme. We demonstrate how weak-interaction-driven bulk viscosity in post-merger simulations can emerge and assess the bulk viscous dynamics of the resulting flow. We further place limits on the impact on the post-merger gravitational wave strain. Our results show that weak-interaction-driven bulk viscosity can potentially lead to a phase shift of the post-merger gravitational wave spectrum, although the effect is currently on the same level as the numerical errors of our simulation.																																	2024-09-11	PPRN:12199916		
J	Duisterhof, Bardienus P.; Mandi, Zhao; Yao, Yunchao; Liu, Jia-Wei; Seidenschwarz, Jenny; Shou, Mike Zheng; Ramanan, Deva; Song, Shuran; Birchfield, Stan; Wen, Bowen; Ichnowski, Jeffrey				Wen, Bowen/ACD-9179-2022; Shou, Mike Zheng/LXW-9197-2024						DeformGS: Scene Flow in Highly Deformable Scenes for Deformable Object Manipulation								Arxiv											2	2;2024-08-30;https://www.arxiv.org/abs/2312.00583v2| 1;2023-11-30;https://www.arxiv.org/abs/2312.00583v1	arXiv:2312.00583			http://creativecommons.org/licenses/by-nc-sa/4.0/	http://creativecommons.org/licenses/by-nc-sa/4.0/			preprint	Aug 30 2024	2024	Teaching robots to fold, drape, or reposition deformable objects such as cloth will unlock a variety of automation applications. While remarkable progress has been made for rigid object manipulation, manipulating deformable objects poses unique challenges, including frequent occlusions, infinite-dimensional state spaces and complex dynamics. Just as object pose estimation and tracking have aided robots for rigid manipulation, dense 3D tracking (scene flow) of highly deformable objects will enable new applications in robotics while aiding existing approaches, such as imitation learning or creating digital twins with real2sim transfer. We propose DeformGS, an approach to recover scene flow in highly deformable scenes, using simultaneous video captures of a dynamic scene from multiple cameras. DeformGS builds on recent advances in Gaussian splatting, a method that learns the properties of a large number of Gaussians for state-of-the-art and fast novel-view synthesis. DeformGS learns a deformation function to project a set of Gaussians with canonical properties into world space. The deformation function uses a neural-voxel encoding and a multilayer perceptron (MLP) to infer Gaussian position, rotation, and a shadow scalar. We enforce physics-inspired regularization terms based on conservation of momentum and isometry, which leads to trajectories with smaller trajectory errors. We also leverage existing foundation models SAM and XMEM to produce noisy masks, and learn a per-Gaussian mask for better physics-inspired regularization. DeformGS achieves high-quality 3D tracking on highly deformable scenes with shadows and occlusions. In experiments, DeformGS improves 3D tracking by an average of 55.8% compared to the state-of-the-art. With sufficient texture, DeformGS achieves a median tracking error of 3.3 mm on a cloth of 1.5 x 1.5 m in area. 																																	2024-09-07	PPRN:86357567		
J	Donnan, C.T.; Mclure, R.J.; Dunlop, J.S.; Mcleod, D.J.; Magee, D.; Arellano-Cordova, K.Z.; Barrufet, L.; Begley, R.; Bowler, R.A.A.; Carnall, A.C.; Cullen, F.; Ellis, R.S.; Fontana, A.; Illingworth, G.D.; Grogin, N.A.; Hamadouche, M.L.; Koekemoer, A.M.; Liu, F.-Y.; Mason, C.; Santini, P.; Stanton, T.M.				Bowler, Rebecca/HIK-2775-2022; Liu, Fengyuan/HKV-3788-2023; Ellis, Richard/ABL-1310-2022; Mason, Charlotte/IYJ-2820-2023; Koekemoer, Anton/F-8400-2014; Dunlop, James/ADB-7947-2022						JWST PRIMER: A new multi-field determination of the evolving galaxy UV luminosity function at redshifts z ≃ 9 − 15								Arxiv											3	3;2024-08-24;https://www.arxiv.org/abs/2403.03171v3| 2;2024-05-16;https://www.arxiv.org/abs/2403.03171v2| 1;2024-03-05;https://www.arxiv.org/abs/2403.03171v1	arXiv:2403.03171			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Aug 24 2024	2024	We present a new determination of the evolving galaxy UV luminosity function (LF) over the redshift range 8.5 < z < 15.5 using a combination of several major Cycle-1 JWST imaging programmes- PRIMER, JADES and NGDEEP. This multi-field approach yields a total of ≃ 370 sq. arcmin of JWST /NIRCam imaging, reaching (5-σ) depths of ~ 30 AB mag in the deepest regions. We select a sample of 2548 galaxies with a significant probability of lying at high redshift ( p (z > 8 . 5 ) > 0 . 05) to undertake a statistical calculation of the UV LF. Our new measurements span ~ 4 magnitudes in UV luminosity at z = 9 − 12 . 5, placing new constraints on both the shape and evolution of the LF at early times. Our measurements yield a new estimate of the early evolution of cosmic star-formation rate density (pSFR) confirming the gradual decline deduced from early JWST studies, at least out to z ≃ 12. Finally we show that the observed early evolution of the galaxy UV LF (and pSFR) can be reproduced in a ΛCDM Universe, with no change in dust properties or star-formation efficiency required out to z ≃ 12. Instead, a progressive trend towards younger stellar population ages can reproduce the observations, and the typical ages required at z ≃ 8, 9, 10, and 11 all converge on ≃ 380 − 330 Myr after the Big Bang, indicative of a rapid emergence of early galaxies at z ≃ 12 − 13. This is consistent with the first indications of a steeper drop-off in pSFR we find beyond z ≃ 13, possibly reflecting the rapid evolution of the halo mass function at earlier times.																																	2024-09-04	PPRN:88028182		
J	Chen, Chong; Su, Jianzhong; Chen, Jiachi; Wang, Yanlin; Bi, Tingting; Yu, Jianxing; Wang, Yanli; Lin, Xingwei; Chen, Ting; Zheng, Zibin				Bi, Tingting/ABC-7609-2020; Su, Jianzhong/LLM-5730-2024; Zheng, WeiKang/HMP-4015-2023; Lin, Xingwei/LNP-6081-2024; Chen, Jiachi/HOC-4256-2023						When ChatGPT Meets Smart Contract Vulnerability Detection: How Far Are We?								Arxiv											3	3;2024-08-21;https://www.arxiv.org/abs/2309.05520v4| 2;2023-09-14;https://www.arxiv.org/abs/2309.05520v3| 1;2023-09-12;https://www.arxiv.org/abs/2309.05520v2	arXiv:2309.05520			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Aug 21 2024	2024	With the development of blockchain technology, smart contracts have become an important component of blockchain applications. Despite their crucial role, the development of smart contracts may introduce vulnerabilities and potentially lead to severe consequences, such as financial losses. Meanwhile, large language models, represented by ChatGPT, have gained great attentions, showcasing great capabilities in code analysis tasks. In this paper, we presented an empirical study to investigate the performance of ChatGPT in identifying smart contract vulnerabilities. Initially, we evaluated ChatGPT's effectiveness using a publicly available smart contract dataset. Our findings discover that while ChatGPT achieves a high recall rate, its precision in pinpointing smart contract vulnerabilities is limited. Furthermore, ChatGPT's performance varies when detecting different vulnerability types. We delved into the root causes for the false positives generated by ChatGPT, and categorized them into four groups. Second, by comparing ChatGPT with other state-of-the-art smart contract vulnerability detection tools, we found that ChatGPT's F-score is lower than others for 3 out of the 7 vulnerabilities. In the case of the remaining 4 vulnerabilities, ChatGPT exhibits a slight advantage over these tools. Finally, we analyzed the limitation of ChatGPT in smart contract vulnerability detection, revealing that the robustness of ChatGPT in this field needs to be improved from two aspects: its uncertainty in answering questions; and the limited length of the detected code. In general, our research provides insights into the strengths and weaknesses of employing large language models, specifically ChatGPT, for the detection of smart contract vulnerabilities.																																	2024-08-31	PPRN:84989342		
J	Doshi, Ria; Walke, Homer; Mees, Oier; Dasari, Sudeep; Levine, Sergey										Scaling Cross-Embodied Learning: One Policy for Manipulation, Navigation, Locomotion and Aviation								Arxiv											1	1;2024-08-21;https://www.arxiv.org/abs/2408.11812v1	arXiv:2408.11812			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Aug 21 2024	2024	Modern machine learning systems rely on large datasets to attain broad generalization, and this often poses a challenge in robot learning, where each robotic platform and task might have only a small dataset. By training a single policy across many different kinds of robots, a robot learning method can leverage much broader and more diverse datasets, which in turn can lead to better generalization and robustness. However, training a single policy on multi-robot data is challenging because robots can have widely varying sensors, actuators, and control frequencies. We propose CrossFormer, a scalable and flexible transformerbased policy that can consume data from any embodiment. We train CrossFormer on the largest and most diverse dataset to date, 900K trajectories across 20 different robot embodiments. We demonstrate that the same network weights can control vastly different robots, including single and dual arm manipulation systems, wheeled robots, quadcopters, and quadrupeds. Unlike prior work, our model does not require manual alignment of the observation or action spaces. Extensive experiments in the real world show that our method matches the performance of specialist policies tailored for each embodiment, while also significantly outperforming the prior state of the art in cross-embodiment learning.																																	2024-08-31	PPRN:91506205		
J	Feng, Guofeng; Chen, Siyan; Fu, Rong; Liao, Zimu; Wang, Yi; Liu, Tao; Pei, Zhilin; Li, Hengjie; Zhang, Xingcheng; Dai, Bo				陈, 思言/GZM-5402-2022; Zhang, Xingcheng/AAC-6392-2019; Pei, Zhilin/LYP-2983-2024						FlashGS: Efficient 3D Gaussian Splatting for Large-scale and High-resolution Rendering								Arxiv											2	2;2024-08-19;https://www.arxiv.org/abs/2408.07967v2| 1;2024-08-15;https://www.arxiv.org/abs/2408.07967v1	arXiv:2408.07967			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Aug 19 2024	2024	This work introduces FlashGS, an open-source CUDA Python library 1 designed to facilitate the efficient differentiable rasterization of 3D Gaussian Splatting through algorithmic and kernel-level optimizations. FlashGS is developed based on the observations from a comprehensive analysis of the rendering process to enhance computational efficiency and bring the technique to wide adoption. The paper includes a suite of optimization strategies, encompassing redundancy elimination, efficient pipelining, refined control and scheduling mechanisms, and memory access optimizations, all of which are meticulously integrated to amplify the performance of the rasterization process. An extensive evaluation of FlashGS' performance has been conducted across a diverse spectrum of synthetic and real-world large-scale scenes, encompassing a variety of image resolutions. The empirical findings demonstrate that FlashGS consistently achieves an average 4x acceleration over mobile consumer GPUs, coupled with reduced memory consumption. These results underscore the superior performance and resource optimization capabilities of FlashGS, positioning it as a formidable tool in the domain of 3D rendering.																																	2024-08-28	PPRN:91414486		
J	Poddar, Sriyash; Wan, Yanming; Ivison, Hamish; Gupta, Abhishek; Jaques, Natasha										Personalizing Reinforcement Learning from Human Feedback with Variational Preference Learning								Arxiv											1	1;2024-08-19;https://www.arxiv.org/abs/2408.10075v1	arXiv:2408.10075			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Aug 19 2024	2024	Reinforcement Learning from Human Feedback (RLHF) is a powerful paradigm for aligning foundation models to human values and preferences. However, current RLHF techniques cannot account for the naturally occurring differences in individual human preferences across a diverse population. When these differences arise, traditional RLHF frameworks simply average over them, leading to inaccurate rewards and poor performance for individual subgroups. To address the need for pluralistic alignment, we develop a class of multimodal RLHF methods. Our proposed techniques are based on a latent variable formulation - inferring a novel user-specific latent and learning reward models and policies conditioned on this latent without additional user-specific data. While conceptually simple, we show that in practice, this reward modeling requires careful algorithmic considerations around model architecture and reward scaling. To empirically validate our proposed technique, we first show that it can provide a way to combat underspecification in simulated control problems, inferring and optimizing user-specific reward functions. Next, we conduct experiments on pluralistic language datasets representing diverse user preferences and demonstrate improved reward function accuracy. We additionally show the benefits of this probabilistic framework in terms of measuring uncertainty, and actively learning user preferences. This work enables learning from diverse populations of users with divergent preferences, an important challenge that naturally occurs in problems from robot learning to foundation model alignment.																																	2024-08-28	PPRN:91496770		
J	Zelikman, Eric; Lorch, Eliana; Mackey, Lester; Kalai, Adam Tauman										Self-Taught Optimizer (STOP): Recursively Self-Improving Code Generation								Arxiv											2	2;2024-08-16;https://www.arxiv.org/abs/2310.02304v3| 1;2023-10-03;https://www.arxiv.org/abs/2310.02304v1	arXiv:2310.02304			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Aug 16 2024	2024	Several recent advances in AI systems solve problems by providing a "scaffolding" program that structures multiple calls to language models (LMs) to generate better outputs. A scaffolding program is written in a programming language such as Python. In this work, we use a language-model-infused scaffolding program to improve itself. We start with a seed "improver" that improves an input program according to a given utility function by querying an LM several times and returning the best solution. We then run this seed improver to improve itself. Across a small set of downstream tasks, the resulting improved improver generates programs with significantly better performance than its seed improver. A variety of self-improvement strategies are proposed by the language model, including beam search, genetic algorithms, and simulated annealing. Since the language models themselves are not altered, this is not full recursive self-improvement. Nonetheless, it demonstrates that a modern language model, GPT-4 in our experiments, is capable of writing code that can call itself to improve itself. We consider concerns around the development of self-improving technologies and evaluate the frequency with which the generated code bypasses a sandbox.																																	2024-08-24	PPRN:85425628		
J	Liu, Shuo; Zhang, Hao-Kai; Yin, Shuai; Zhang, Shi-Xin; Yao, Hong				Zhang, Shi-Xin/OBN-7840-2025; Liu, Shuo/NRX-8151-2025						Quantum Mpemba effects in many-body localization systems								Arxiv											1	1;2024-08-14;https://www.arxiv.org/abs/2408.07750v1	arXiv:2408.07750			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Aug 14 2024	2024	The nonequilibrium dynamics of quantum many-body systems have attracted growing attention due to various intriguing phenomena absent in equilibrium physics. One famous example is the quantum Mpemba effect, where the subsystem symmetry is restored faster under a symmetric quench from a more asymmetric initial state. The quantum Mpemba effect has been extensively studied in integrable and chaotic systems. In this Letter, we investigate symmetry restoration and quantum Mpemba effect in many-body localized systems with various initial states. We reveal that the symmetry can still be fully restored in many-body localization phases without approaching thermal equilibrium. Furthermore, we demonstrate that the presence of the quantum Mpemba effect is universal for any initial tilted product state, contrasting to the cases in the chaotic systems where the presence of the quantum Mpemba effect relies on the choice of initial states. We also provide a theoretical analysis of symmetry restoration and quantum Mpemba effects with the help of the effective model for many-body localization. This Letter not only sheds light on extending the quantum Mpemba effect to more non-equilibrium settings but also contributes to a deeper understanding of the many-body localization.																																	2024-08-23	PPRN:91413640		
J	Cai, Mu; Yang, Jianwei; Gao, Jianfeng; Lee, Yong Jae				Gao, Jianfeng/AAP-8200-2021; Cai, Mu/AAD-8827-2022						Matryoshka Multimodal Models								Arxiv											2	2;2024-07-29;https://www.arxiv.org/abs/2405.17430v2| 1;2024-05-27;https://www.arxiv.org/abs/2405.17430v1	arXiv:2405.17430			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jul 29 2024	2024	Large Multimodal Models (LMMs) such as LLaVA have shown strong performance in visual-linguistic reasoning. These models first embed images into a fixed large number of visual tokens and then feed them into a Large Language Model (LLM). However, this design causes an excessive number of tokens for dense visual scenarios such as high-resolution images and videos, leading to great inefficiency. While token pruning/merging methods do exist, they produce a single length output for each image and do not afford flexibility in trading off information density v.s. efficiency. Inspired by the concept of Matryoshka Dolls, we propose M3: Matryoshka Multimodal Models, which learns to represent visual content as nested sets of visual tokens that capture information across multiple coarse-to-fine granularities. Our approach offers several unique benefits for LMMs: (1) One can explicitly control the visual granularity per test instance during inference, e.g. , adjusting the number of tokens used to represent an image based on the anticipated complexity or simplicity of the content; (2) M3 provides a framework for analyzing the granularity needed for existing datasets, where we find that COCO-style benchmarks only need around ~9 visual tokens to obtain accuracy similar to that of using all 576 tokens; (3) Our approach provides a foundation to explore the best trade-off between performance and visual token length at sample level, where our investigation reveals that a large gap exists between the oracle upper bound and current fixed-scale representations.																																	2024-08-06	PPRN:89061911		
J	Wu, Tianxing; Si, Chenyang; Jiang, Yuming; Huang, Ziqi; Liu, Ziwei				Si, ChenYang/HTS-0409-2023; Liu, Ziwei/AAG-6939-2021; wu, tianxing/GXH-6947-2022						FreeInit: Bridging Initialization Gap in Video Diffusion Models								Arxiv											2	2;2024-07-25;https://www.arxiv.org/abs/2312.07537v2| 1;2023-12-12;https://www.arxiv.org/abs/2312.07537v1	arXiv:2312.07537			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jul 25 2024	2024	Though diffusion-based video generation has witnessed rapid progress, the inference results of existing models still exhibit unsatisfactory temporal consistency and unnatural dynamics. In this paper, we delve deep into the noise initialization of video diffusion models, and discover an implicit training-inference gap that attributes to the unsatisfactory inference quality.Our key findings are: 1) the spatial-temporal frequency distribution of the initial noise at inference is intrinsically different from that for training, and 2) the denoising process is significantly influenced by the low-frequency components of the initial noise. Motivated by these observations, we propose a concise yet effective inference sampling strategy, FreeInit, which significantly improves temporal consistency of videos generated by diffusion models. Through iteratively refining the spatial-temporal low-frequency components of the initial latent during inference, FreeInit is able to compensate the initialization gap between training and inference, thus effectively improving the subject appearance and temporal consistency of generation results. Extensive experiments demonstrate that FreeInit consistently enhances the generation quality of various text-to-video diffusion models without additional training or fine-tuning.																																	2024-12-24	PPRN:86556986		
J	McElfresh, Duncan; Khandagale, Sujay; Valverde, Jonathan; Prasad, C Vishak; Feuer, Benjamin; Hegde, Chinmay; Ramakrishnan, Ganesh; Goldblum, Micah; White, Colin				Khandagale, Sujay/AAM-8046-2021; Prasad, C.Venkata/D-5559-2018; Valverde, Juan/J-4293-2012						When Do Neural Nets Outperform Boosted Trees on Tabular Data?								Arxiv											4	4;2024-07-15;https://www.arxiv.org/abs/2305.02997v4| 3;2023-10-30;https://www.arxiv.org/abs/2305.02997v3| 2;2023-10-17;https://www.arxiv.org/abs/2305.02997v2| 1;2023-05-04;https://www.arxiv.org/abs/2305.02997v1	arXiv:2305.02997			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jul 15 2024	2024	Tabular data is one of the most commonly used types of data in machine learning. Despite recent advances in neural nets (NNs) for tabular data, there is still an active discussion on whether or not NNs generally outperform gradient-boosted decision trees (GBDTs) on tabular data, with several recent works arguing either that GBDTs consistently outperform NNs on tabular data, or vice versa. In this work, we take a step back and question the importance of this debate. To this end, we conduct the largest tabular data analysis to date, comparing 19 algorithms across 176 datasets, and we find that the 'NN vs. GBDT' debate is overemphasized: for a surprisingly high number of datasets, either the performance difference between GBDTs and NNs is negligible, or light hyperparameter tuning on a GBDT is more important than choosing between NNs and GBDTs. A remarkable exception is the recently-proposed prior-data fitted network, TabPFN: although it is effectively limited to training sets of size 3000, we find that it outperforms all other algorithms on average, even when randomly sampling 3000 training datapoints. Next, we analyze dozens of metafeatures to determine what properties of a dataset make NNs or GBDTs better-suited to perform well. For example, we find that GBDTs are much better than NNs at handling skewed or heavy-tailed feature distributions and other forms of dataset irregularities. Our insights act as a guide for practitioners to determine which techniques may work best on their dataset. Finally, with the goal of accelerating tabular data research, we release the TabZilla Benchmark Suite: a collection of the 36 'hardest' of the datasets we study. 																																	2024-07-25	PPRN:67332025		
J	Ha, Huy; Gao, Yihuai; Fu, Zipeng; Tan, Jie; Song, Shuran										UMI on Legs: Making Manipulation Policies Mobile with Manipulation-Centric Whole-body Controllers								Arxiv											1	1;2024-07-14;https://www.arxiv.org/abs/2407.10353v1	arXiv:2407.10353			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jul 14 2024	2024	We introduce UMI-on-Legs, a new framework that combines real-world and simulation data for quadruped manipulation systems. We scale task-centric data collection in the real world using a hand-held gripper (UMI), providing a cheap way to demonstrate task-relevant manipulation skills without a robot. Simultaneously, we scale robot-centric data in simulation by training whole-body controller for task-tracking without task simulation setups. The interface between these two policies is end-effector trajectories in the task frame, inferred by the manipulation policy and passed to the whole-body controller for tracking. We evaluate UMI-on-Legs on prehensile, non-prehensile, and dynamic manipulation tasks, and report over 70% success rate on all tasks. Lastly, we demonstrate the zero-shot cross-embodiment deployment of a pre-trained manipulation policy checkpoint from prior work, originally intended for a fixed-base robot arm, on our quadruped system. We believe this framework provides a scalable path towards learning expressive manipulation skills on dynamic robot embodiments. 																																	2024-07-23	PPRN:90819890		
J	Qi, Zekun; Dong, Runpei; Zhang, Shaochen; Geng, Haoran; Han, Chunrui; Ge, Zheng; Yi, Li; Ma, Kaisheng				Geng, Haoran/ISV-3533-2023; Qi, Zekun/OJV-3861-2025; Zhang, Shaochen/AAM-2792-2020						ShapeLLM: Universal 3D Object Understanding for Embodied Interaction								Arxiv											3	3;2024-07-12;https://www.arxiv.org/abs/2402.17766v3| 2;2024-03-06;https://www.arxiv.org/abs/2402.17766v2| 1;2024-02-27;https://www.arxiv.org/abs/2402.17766v1	arXiv:2402.17766			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jul 12 2024	2024	This paper presents ShapeLLM, the first 3D Multimodal Large Language Model (LLM) designed for embodied interaction, exploring a universal 3D object understanding with 3D point clouds and languages. ShapeLLM is built upon an improved 3D encoder by extending ReCon to ReCon++ that benefits from multi-view image distillation for enhanced geometry understanding. By utilizing ReCon++ as the 3D point cloud input encoder for LLMs, ShapeLLM is trained on constructed instruction-following data and tested on our newly human-curated benchmark, 3D MM-Vet. ReCon++ and ShapeLLM achieve state-of-the-art performance in 3D geometry understanding and language-unified 3D interaction tasks, such as embodied visual grounding. 																																	2024-07-23	PPRN:87921569		
J	Zhou, Kaitlyn; Hwang, Jena D.; Ren, Xiang; Sap, Maarten										Relying on the Unreliable: The Impact of Language Models' Reluctance to Express Uncertainty								Arxiv											2	2;2024-07-09;https://www.arxiv.org/abs/2401.06730v2| 1;2024-01-12;https://www.arxiv.org/abs/2401.06730v1	arXiv:2401.06730			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jul 09 2024	2024	As natural language becomes the default interface for human-AI interaction, there is a need for LMs to appropriately communicate uncertainties in downstream applications. In this work, we investigate how LMs incorporate confidence in responses via natural language and how downstream users behave in response to LM-articulated uncertainties. We examine publicly deployed models and find that LMs are reluctant to express uncertainties when answering questions even when they produce incorrect responses. LMs can be explicitly prompted to express confidences, but tend to be overconfident, resulting in high error rates (an average of 47%) among confident responses. We test the risks of LM overconfidence by conducting human experiments and show that users rely heavily on LM generations, whether or not they are marked by certainty. Lastly, we investigate the preference-annotated datasets used in post training alignment and find that humans are biased against texts with uncertainty. . Our work highlights new safety harms facing human-LM interactions and proposes design recommendations and mitigating strategies moving forward.																																	2024-07-21	PPRN:87157153		
J	Moon, Wonjun; Hyun, Sangeek; Lee, Subeen; Heo, Jae-Pil										Correlation-Guided Query-Dependency Calibration for Video Temporal Grounding								Arxiv											4	4;2024-07-03;https://www.arxiv.org/abs/2311.08835v4| 3;2024-03-30;https://www.arxiv.org/abs/2311.08835v3| 2;2023-11-18;https://www.arxiv.org/abs/2311.08835v2| 1;2023-11-15;https://www.arxiv.org/abs/2311.08835v1	arXiv:2311.08835			http://creativecommons.org/licenses/by-sa/4.0/	http://creativecommons.org/licenses/by-sa/4.0/			preprint	Jul 03 2024	2024	Temporal Grounding is to identify specific moments or highlights from a video corresponding to textual descriptions. Typical approaches in temporal grounding treat all video clips equally during the encoding process regardless of their semantic relevance with the text query. Therefore, we propose Correlation-Guided DEtection TRansformer (CG-DETR), exploring to provide clues for query-associated video clips within the cross-modal attention. First, we design an adaptive cross-attention with dummy tokens. Dummy tokens conditioned by text query take portions of the attention weights, preventing irrelevant video clips from being represented by the text query. Yet, not all words equally inherit the text query's correlation to video clips. Thus, we further guide the cross-attention map by inferring the fine-grained correlation between video clips and words. We enable this by learning a joint embedding space for high-level concepts, i.e., moment and sentence level, and inferring the clip-word correlation. Lastly, we exploit the moment-specific characteristics and combine them with the context of each video to form a moment-adaptive saliency detector. By exploiting the degrees of text engagement in each video clip, it precisely measures the highlightness of each clip. CG-DETR achieves state-of-the-art results on various benchmarks for temporal grounding. 																																	2024-07-21	PPRN:86173212		
J	Shen, Fei; Ye, Hu; Liu, Sibo; Zhang, Jun; Wang, Cong; Han, Xiao; Yang, Wei				沈, 飞/HKM-4286-2023; Liu, SiBo/C-6401-2018; Han, Xiao/GQZ-6090-2022						Boosting Consistency in Story Visualization with Rich-Contextual Conditional Diffusion Models								Arxiv											2	2;2024-07-03;https://www.arxiv.org/abs/2407.02482v2| 1;2024-07-02;https://www.arxiv.org/abs/2407.02482v1	arXiv:2407.02482			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jul 03 2024	2024	Recent research showcases the considerable potential of conditional diffusion models for generating consistent stories. However, current methods, which predominantly generate stories in an autoregressive and excessively caption-dependent manner, often underrate the contextual consistency and relevance of frames during sequential generation. To address this, we propose a novel Rich-contextual Conditional Diffusion Models (RCDMs), a two-stage approach designed to enhance story generation's semantic consistency and temporal consistency. Specifically, in the first stage, the frame-prior transformer diffusion model is presented to predict the frame semantic embedding of the unknown clip by aligning the semantic correlations between the captions and frames of the known clip. The second stage establishes a robust model with rich contextual conditions, including reference images of the known clip, the predicted frame semantic embedding of the unknown clip, and text embeddings of all captions. By jointly injecting these rich contextual conditions at the image and feature levels, RCDMs can generate semantic and temporal consistency stories. Moreover, RCDMs can generate consistent stories with a single forward inference compared to autoregressive models. Our qualitative and quantitative results demonstrate that our proposed RCDMs outperform in challenging scenarios. 																																	2024-07-20	PPRN:90669346		
